username,comment,link_video,publish_date,like_count,view_count
@sitidhindatiarani9069,dari intronya aja guaa udah senyum senyum sendiri HAHAHA lucu bgt️,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@miithacalistha8497,"Terimakasih podhub sudah bikin aku seneng, walaupun aku ga pernah ketemu kalian ga kenal siapa kalian secara langsung tapi aku bahagia banget setiap nonton podhub bisa ketawa, ga sedih"" lagi mikirin jahatnya kehidupan. Sayang podhub panjang umur kak vidi sehat selalu, terimakasih om ded udah bikin acara ini",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@rere_nenzi,"Jadi sayang banget sama pasangan ini, semoga Vidi diberi umur panjang dan sehat terus, semoga kalian langgeng sampai maut memisahkan ️",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@TitisSuciati-z5v,Pantes jodoh ternyata sheila sama vidi emang sefrekuensi  sehat dan bahagia selalu kalian,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@PUTRIYUNIANGELICA,seketika counter nya vidi datang wkwkwkk.. emang paling bagus tuh 🄶🄸🄰🅃777 paling ngertiin banget,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@hati-f1r,"Alhamdulillah, akhirnya yang ditunggu-tunggu sejak episode awal podhub, datang juga, aku fans banget SM kak Sheila",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@nensyanggreni4008,Kak Vidi soon sembuh dan di podhub trs,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@viaviur,"Baru tayang 8 jam udah 1,6jt yg nnton. Bener2 the power of sheila dara.  2th ini gw stia nonton podhub, stiap episode ny sering gw tonton ulang, karna selucu&sbagus itu acara ny. dan selalu berharap  ibu negara hadir ,, ya Allah akhirnya, trimakasih ya kak Vidi om Ded dan crew udah hadirin cewek limited edition ini di podhub, ini bener2 pencapaian yg luarrr biasa dr sklian episode podhub... Luvvv smuanya keluarga besar podhub",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@rechahoon1780,Waw episode ter AMAAJING. Ternyata bisa juga podhub ngundang seorang sheila dara . Mana opening langsuuung gong,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@agustinawati437,Meriah.. akhirnya ada kak sheila.... sering2 ke podhub kak... kita ramaikan ...,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@jujjune,baru ini gue nonton podhub banyak ketawanya  di awal aja sheila bikin ngakak brutal!!,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@hildan8949,"Episode paling seru nih luar biasa banget, gak berasa sampai 100 menit lebih gak di skip, sering sering undang sheila dara om dedi, happy banget. Sehat sehat buat vidi, sheila dara, on dedi dan semua crew podhub luar biasa.",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@anindityamuktisanti5027,"Tau Sheila Dara pas bawain acara di trans TV, lupa judulnya...first impression anaknya keliatan asik kl diajak temenan krn nothing to lose gitu kesannya, santai
Cocok banget sama kak Vidi, keliatan banget pasangan yg saling melengkapi
Sehat² kak Vidi, Sheila Dara dan keluarga

Buat tim Podhub juga semangat selalu yakkk
Makin solid
Makin jaya jaya jaya...",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@DimanaAdaAkuDisinu,"Gila pertama kali nonton vidi sama sheila dara disini kaya keluar banget chemistrynya sama vidi, dan kaya lebih lepas aja sheilanya daripada di podcast lain macam ngobrol aja ngalir.. keren2 emang ekslusif jadinya cuman di podhub aja sheila bisa gini..",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@andhitaprima9257,Serasa nonton pertarungan Istri pertama dan Kedua yaa... Ahh Adiii looveee bangettttt dah hahahaha bikin Podhub jadi hiduup bangeettt..,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@BAPHOMADE,"Akhirnya setelah keinginan liat Sheila Dara ada di Podhub terkabul, sekarang ada wishlist baru, PENGEN DENGER, PENGEN LIAT, PENGEN MENYAKSIKAN SEORANG VIDI ALDIANO BERSIN!",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@lulutprasetyo4673,"13:42 Bener apa yang Sheila bilang kok, potong tumpeng aslinya dari bawah. Tumpeng dibikin kerucut sebagai perlambang hubungan manusia dengan Tuhan. Kalo pucuknya yang dipotong sama aja memutus hubungan manusia dengan Tuhan *cmiiw",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@vieokta19,"Dari awal sampe akhir ga berhenti senyum, sumpah hepi bgt liat chemistry b4 ini, tulusnya kliatan bgt semuanya. Sering² bahagiain kita kyk gini ya",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@faradillap2237,"Gue dtg kesini setelah nonton film sore, filmny si bagus walaupun muter2  gw suka bgt mukanya sheila manis bgt difilm itu, dionnya juga kalem dn tipe2 cowok yg cool.. harus nonton sih krn filmnya susah dijelasin walau udh ketebak akhrnya tp alur prosesnya itu ga ketebak.",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@Azi190-k2j,Alhamdulillah ahkirnya shella hadir,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@ajibrebesfamily7547,"Alhamdulillah .... Terima kasih Tim Podhub ... Akhirnya Kak Sheila Dara hadir di Podhub satu frame dengan Kak Vidi. Tanda bagus nih. Semoga Kak Vidi tambah bahagia dan Kak Sheila segera hamil, film dan karyanya sukses. Aamiin.",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@siskawiddiyanto1767,Shilaaa ya allah baru masuk aj udh kek anak kecil kebanyakan gulaaa  gemessss,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@liatrilana5318,Vidi semoga panjang umurr yaa g da vidi tuhh gag rame,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@MelonMelon-c8q,aaaahhhh finallyy ibu negaraaaa hadirrrrrr laaaafff bgt,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@BundanyaEzhabryaan-q9w,Trending 1 harus,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@terrysherina2401,"ini pasangan murah senyum 2-2nya, apalagi sheila di film barunya adem ngeliat karakter dia",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@anggiraditia2609,"15:01 jadi inget aku sama suami ya gini wkwk, jarang bucin sering berantem tapi sama sama sayang hehe, semoga kak vidi bisa lekas sembuh, kak sheila bisa sehat selalu dan pasutri ini bisa dilimpahkan rezekinya aamiin... Suka bgt sama pasutri ini",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@lailarrhmwt,"Finally Ka Sheila ke Podhub, ini terlalu gemashh banget sihhh, parahhh. Dari awal sampai akhir bener2 dibuat senyum. Terus makin kesini liat tatapan sayang om Ded ke ka Vidi juga, makin berasa besar banget. Makasih yaa om Ded udah sayang sama Ka Vidi Asli, Sabtu ini benar-benar happy banget, karena bisa liat lovebird di acara podhub yang selalu ditunggu tiap Sabtu pagi️",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@apunkbores5730,"Terimakasih buat semua Tim PodHub kalian luar biasa, Akhirnya Sheila datang juga, di tunggu duet di PodHub selanjutnya Sheila dara dan Sabrina.",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@Andi.Maulana,Akhirnyaaaa yeayyy siap trendingkan,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@ayunayaya,"2 hari baru kelar nonton 
Menyala Ibu Negara, sehat2 ye vid...",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@DewataBangkitLagi,Yesss finally.....ibu negara hadir...,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@yuliantisyrff,Masyaallah akhirnya yg ditunggu² hadir jg seneng banget liatnya..buat kak vidi dan kak sheila bahagia slalu dunia akhirat. Barakallah,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@meinyfitriah6784,Vidi berada di tangan yang tepat !!! Bahagia terus kaliannnn,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@seteduhsenjaindonesia8355,Sayaaaaaaang Sheila & Vidi & Omded & temennya vidi & semua crew banyaaaaakkkk banyaaaaaakkkkkkkkkk,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@marthincesamber3304,"salut banget lihat kk vidi & kk sheila mereka saling melengkapi dan mengingatkan pada saat di tnya apa lagi pas lihat om dedy lihat mereka pada saat bercanda kaya bahagia banget Sehat2 ya kk vidi,kk Sheila dan Om dedy serta keluarga semua",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@eatradaminer,Langsung nonton,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@irenlagi9357,"Akhirnya....

Ibu Negara Everybody...",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@PenikmatFilm98,"Dari pertama tayang sampai sekarang udh beberapa kali di tonton tetep aja seru,asik kocak happy banget deh pokonya",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@MAS_BRO18,"emang idaman sih pasangan vidi ma sheila ini , ga selebai kya yg di umbar2 di publik , tapi aslinya saling sayang , saling suport , saling bisa di percaya , lebay dan berduaan hanya untuk di rumah di depan publik ga perlu umbar2 kemesraan , buat apa ? dampak buruk nya malah lwbih banyak , keren keren , sama sama dewasa 




Maaaauuuu punya pasangan kaya sheilaaa",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@verodewi592,Finally...ibu negara dateng....syuuukkkaaaa...,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@annisanurulhasanah4653,"Akhirnya penantian selama inii, ada ibu negara juga di podhub",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@claramaritosirait106,akhirnyaaa ada ka sheila 🫶,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@KUMALAANDINI,"Sheila ini sederhana bgt dengan dandanannya tetap aura cantik nya itu terpampang dengan jelas, cetar dan membahana.....

Auto no skip skip",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@daniaroses,"Ter-the best sih podhub episode ini. Pagi ini tiba2 anakku bilang, ""mama gak pantengin podhub?""
""Emang bintang tamunya siapa?""
""Nih! Sheila Dara ma!"" (Sambil angkat tabnya)
""What?!""
Langsung ngambil remote tv, dan pantengin dong.
Btw, saya ibu2 di atas 50 thn, yg sblm ada podhub emang udah suka banget sm Vidi as a singer, dan penggemar om Deddy Corbuzier juga, dari jaman magician.
Siapa lagi nih ibu2 yg suka nonton podhub juga selain saya?",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@sahh8_,"Akhirnya ibu negara dateng, ges trendingkan ga sih ges asli pecah bgt ini",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@liatrilana5318,Ya Allah lucukk bnget sheila ma Vidi se frekuensi sama2 gila nya  justru yg gini tu awet hubungannya,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@haerin-m8f,"IHH SENENG BANGET INI EPISODE YANG AKU TUNGGU TUNGGU DARI KAPAN TAU

Kak Sheila aku tunggu part 2 dipodhub ya",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@salwafahira,"Guys,sheila itu introvert bukan ansos. Introvert itu kalo sm orang yg udh kenal dan akrab dia bakal seru juga. Beda kalo ansos yg emg bner2 gabsa bersosialisasi. Introvert itu cuma cepet abis energinya kalo udh seharian ktemu orang banyak. Bukan yg gak bisa bersosialisasi.",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@ecclesiaputri1785,Dari awal sampe akhir video ini w ngerasa bahagia banget pkonya.. energi nya sampe banget .. sefrekuensi itu emang harus jadi pilihan pertama.. love couple vidi sheila.. love pudhub... Makasih om ded buat semuanya,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@safiramadhita,ini satu2nya episode podhub yg aku bener2 tunggu siii aaaaa ibu negara bapak negara sehat2 ya kalian🥹,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@scan_disini_mamajitu,"Sheila Dara kalau udah duduk di kursi Podhub, auranya langsung podcastable banget",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@Mommychanel78,"Di awal suami bilang, aq akan melindungi istriku dari julidan Netijen, eeeeh suami sendiri yg julidtin istrinya",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@pejalanmungil,"FYI apa yang Sheila bilang tentang tumpeng itu dipotong dari bawah bukan atas itu bener loh tapi malah diketawain. Kalau kalian belajar sejarah itu bagian atas tumpeng sakral banget makanya dimakan paling akhir, jadi yang benar itu dimakan bersama-sama dari bawah lalu semakin ke atas dan bukan dipotong. Tapi budaya Barat masuk yg mana memakan kue ulang tahun dipotong dulu kuenya akhirnya budaya Barat itu diterapkan ke bangsa kita.
Coba sebelum menyalahkan orang lain dengarkan dulu padahal itu Sheila mau menjelaskan aslinya tumpeng itu dinikmati makannya dari bawah bukan atas tapi malah keburu dipotong penjelasannya. Padahal itu adalah ilmu dan sejarah yg banyak sekali masyarakat kita sekarang salah kaprah ttg tradisi tumpengan yg benar harusnya seperti apa krn budaya aslinya terbentur oleh budaya Barat yg akhirnya merubah keaslian makna tumpeng itu sendiri",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@SilviaEkaputri-lp2mk,"Aku baru nonton hari ini, akhirnya yg ditunggu"" yuhuuuuu Sheila Dara nya kitaaa ke podhub",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@AmaliahYandi,"Kocak banget mereka berdua ,kompak keren gw suka liat sheila wajahnya gak ngebosenin",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@deniargreacia838,1:26 baru menit pertama udah pecah aja wkwk,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@petruscanisius_01,"Semakin yakin kalau pasangan baik-baik saja itu justeru yang tidak pernah terlihat lebay memamerkan keromantisannya.
Doa terbaik untuk pasangan Sheila & Vidi ️️",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@evarrachel,"Sheilanya lucu, caring, vidinya clingy, cinta banget, dan bneran lagi physical touch bngt keknya wkwkk. adi semangat",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@itsdenkus,Akhirnyaaaaaaa Sheila Dara ke Podhub!!!!! Mantapppp. Makasih ya Vidi udah izinin. Om Dedy mantul.,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@AlfhasShafira,Kak Sheila aku udah nonton Sore  terimakasih kakak dan kak dion  sudah memberikan nyawa di film ini. Kak Yandi dan seluruh tim produksi terimakasih atas kerja kerasnya . Sore memberikan warna lain disaat bioskop banyak film yg begitulah,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@ameliayuu30,"1:11:50 pen nangis uwe 🥹
1:25:27 adi marah marah  podhub banget 
1:33:00 lg suka sma om botak akhir akhir ini so sweet mulu 🥹 panjang umur kaliaaan org org lucuuu 
Aaaakk opening sma closing yg sangat HAHAHAAAAA 
Sayang bgt sama org org positive vibes dan lucu ini yaAllah",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@Mami_Jaim,"Bahagianya Vidi ma Sheila jadi nular ke aq juga, moga vidi selalu sehat bersama keluarga, Aamiin ya rabbal alamin",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@LylySalim-zo7ff,"Setelah liat tayangan ini aq percaya kalian(vidi dan sheila) memang
 pasangan  yg sangat menyenangkan .no drama2 semoga kalian sll bahagiab",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@selalu-terbaik-PAWPAW4D,"finally ini yang ditunggu om ded undang kak sheila, kak sheila cantik banget , salut dengan perjuangan cinta mereka berdua",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@riskiamelia799,"Finally Ibu negara ada di Podhub,, Antusias bgt mamak nontonnya, gk nyadar smpe begadang,, suka bgt sm kalian semoga sehat, sukses dan bahagia terus ya kalian",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@asptamainc5456,"16:42 senandungnya Sheila Dara enak banget, merdu, syahdu alunan nadanya",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@afifahtalita6506,"Akhirnya ....... ....  
Aku sampai ngucek mata cuman buat mastiin kalo ini memang ka Sheila ,so ,,,,,
"" APA SIH YANG NGGAK BISA DILAKUKAN SAMA OM DEDDY "" ,Yuk teman - teman podhub kita request lagi biar nextnya bisa juga ngedatangin om SURYA",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@dewayuda72,Lihat notif akhirnya ada sheila langsung gw tonton... Akhirnyaaaa,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@FebiyantiSianelapian,"ampe liatin waktu trs saking gk mau udahan nonton nya
suka bngt sma pasangan ini bahagia selalu ya ka smpe kakek nenek hanya maut yg memisahkan kalian 

pleas dtengin lagi ka sheila nya nanti",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@NezRistina,"Vidi & Sheila bener-bener menggambarkan sosok Sore & Jo ya difilm, Sheila yang selalu nemenin dan support Vidi begitupun Vidi yang sangat bersyukur punya Sheila dalam hidupnya. Sehat selalu untuk kalian",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@GadisDesa-GD,Senyum² lihat podhub x ini. Seneng deh melihat mereka. Samawa terus ya kak vidi dan kak sheila. Lihat senyum ka sheila nyandu jugamakasih ya podhub udah undang undang kak sheika,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@vivihsuryani1853,"Alhamdulillah akhirnya Sheila main ke podhub seru banget. 
betul kata om Deddy penonton podhub orang orang yg ber fikiran positif, karena energi kebaikan om dan vidi ter transfer ke kita, terimakasih karena telah menghibur kita di setiap Sabtu",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@HannaYohanna,"Wuuiiiiihhhh... Akhirnya ibu negara datang juga...
Kirain nggak kesini  Sama Adi lagi  
Trending ini maahhh",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@titahningtyas6246,Mau bangetttt....ka Vidi kaosnya...the first and only ini seorang Imam  mendukung istrinya ...penuhhh cintaaaaa️️️,https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@jlcnews8392,"Vidi mengcover sheila bgt, jd sheila ga perlu ikutan rame dari awal ampe akhir supaya bisa ngimbangi di sela2.",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@fajarstevent948,"satu setengah jam lebih ga berasa.
suka vidi, suka sheila, suka om ded, suka adhi.
seru banget.

vidi gw otw ke channel elu untuk nonton MV hahaha",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@sitinurfallah7027,"smg kak Vidi sehat terus, diangkat segala penyakitnya, supaya bisa nemenin kak Sheila lebih lama, pengen banget liat mereka punya anak, bahagia sampe menua bersama️",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
@riskaannas5170,"Sumpah pecah banget, ini satu2nya acara YouTube yg gua tonton sampe habis, gua like, gua komen, even sampe di subscribe juga youtubenya om ded. Ya sebelumnya nonton tapi ya nonton2 aja gak sampe subscribe, plisss yaa sehat2 terus kaliann",https://www.youtube.com/watch?v=pz7Jyew3xUw&pp=ygULU0hFSUxBIERBUkE%3D,2025-07-12,198467,6704724
